id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xA,xA_points,adjusted points per game,next10_xP,next1_xP,next5_xP
111,0,0,181,,,1,109533,0,0,0,0,298.7,119,27,0,2,3.1,,0,Emerson,0.0,21,0,73.2,188,52,False,207.8,262,98,1022,,,50,0,0,0,109533.jpg,1.3,0,0,Palmieri dos Santos,0.2,False,,a,5,8,225.0,152,29,19,0,0,0,0,0.0,3.8,Emerson,3,Chelsea,14.615384615384615,47.10664747532795,1.0,6.0,21.90664747532794,1.4,4.199999999999998,3.223086406206649,3.366296795652772,3.3247985619021714,3.2961323587085234
112,0,0,507,,,8,109745,0,0,0,0,0.0,455,48,0,1,3.5,,0,Kepa,0.0,47,0,50.2,258,18,False,503.6,117,17,2970,,,50,0,0,0,109745.jpg,2.7,0,55,Arrizabalaga,2.2,False,,a,5,8,0.0,449,44,90,0,0,0,0,0.0,18.0,Arrizabalaga,0,Chelsea,33.33333333333333,107.96252932969529,0.0,0.0,49.96252932969529,0.0,0.0,3.238875879890859,3.3723121704217713,3.2470460830260133,3.339245308680929
113,0,2,294,,,3,116594,0,0,0,0,424.5,82,59,0,3,2.4,,0,N'Golo,0.0,25,3,106.3,122,68,False,422.8,152,59,1730,,,50,0,0,0,116594.jpg,2.6,0,0,Kanté,3.7,False,,a,5,8,214.0,157,87,57,0,0,0,0,0.0,11.4,Kanté,4,Chelsea,21.923076923076927,60.714992803247966,1.5,7.5,8.214992803247977,2.0,6.0,2.7694558120779784,2.8114390896358925,2.854035379826798,2.7704392196094414
114,0,0,0,75.0,,0,124183,0,0,0,0,0.0,501,208,0,3,2.8,,0,Hakim,0.0,0,0,0.0,501,208,False,0.0,501,208,0,Knee injury - 75% chance of playing,2020-08-29T17:30:07.487245Z,80,0,0,0,124183.jpg,0.0,0,0,Ziyech,13.5,False,,d,5,8,0.0,501,208,0,0,0,0,0,0.0,0.0,Ziyech,0,Chelsea,,,,,,,,,,,
115,1,0,37,,,1,126187,0,0,0,0,30.2,306,150,0,3,3.1,,0,Ruben,0.0,3,0,9.2,345,149,False,30.8,350,148,203,,,60,0,0,0,126187.jpg,1.7,0,0,Loftus-Cheek,0.2,False,,a,5,8,33.0,299,145,12,0,0,0,0,0.0,2.0,Loftus-Cheek,0,Chelsea,7.0588235294117645,14.45628484908598,0.5,2.5,2.64507508216034,0.2,0.6000000000000001,2.047973686953847,2.0874833410620655,2.108879710021884,2.0558721044785577
116,0,0,325,,,3,135363,0,0,0,0,70.9,257,83,0,2,3.1,,0,Andreas,0.0,33,0,52.1,251,81,False,353.6,178,65,1751,,,50,0,0,0,135363.jpg,1.6,0,0,Christensen,0.3,False,,a,5,8,96.0,243,75,34,0,0,0,0,0.0,6.8,Christensen,5,Chelsea,21.25,61.35111244768076,0.7,4.199999999999998,31.851112447680755,1.1,3.3000000000000003,2.8871111740085063,3.025490447754457,2.9425876613770114,2.9736625019341707
117,0,0,0,,,0,165153,0,0,0,0,0.0,503,62,0,4,4.5,,0,Timo,0.0,0,0,0.0,503,62,False,0.0,503,62,0,,,95,0,0,0,165153.jpg,0.0,0,0,Werner,46.0,False,,a,5,8,0.0,503,62,0,0,0,0,0,0.0,0.0,Werner,0,Chelsea,,,,,,,,,,,
118,6,20,461,,,7,173879,0,0,0,0,283.2,129,16,0,4,3.6,,0,Tammy,0.0,34,15,223.3,26,10,False,659.6,55,9,2206,,,75,1,0,0,173879.jpg,4.5,0,0,Abraham,6.8,False,,a,5,8,1301.0,10,7,153,0,0,0,0,0.0,20.4,Abraham,2,Chelsea,34.0,145.46725860155382,14.6,58.4,0.0,2.6,7.8000000000000025,4.278448782398642,4.305717573134939,4.539421783752628,4.202218925963339
119,8,8,379,50.0,,6,176413,0,0,0,0,426.0,80,57,0,3,1.9,,0,Christian,0.0,28,9,204.2,34,18,False,556.2,90,29,1717,Hamstring injury - 50% chance of playing,2020-08-15T10:00:11.562980Z,85,0,0,0,176413.jpg,5.1,0,0,Pulisic,4.5,False,,d,5,8,1059.0,24,10,127,0,0,0,0,0.0,14.9,Pulisic,0,Chelsea,24.901960784313733,116.72091523080408,7.9,39.5,9.331237095398977,3.4,10.2,4.687217855725203,4.748528720016421,4.95676999404005,4.634171028613384
120,6,11,510,,,9,184341,0,0,0,0,814.0,16,13,0,3,3.4,,0,Mason,0.0,44,7,242.8,20,12,False,641.2,62,17,2865,,,70,0,0,0,184341.jpg,3.7,0,0,Mount,10.9,False,,a,5,8,974.0,27,12,137,0,0,0,0,0.0,19.6,Mount,3,Chelsea,37.02702702702703,141.94198803027325,7.0,35.0,13.874729428719435,4.6,13.8,3.8334697497227093,3.885286955978583,4.012163864472381,3.806962426913768
121,0,7,271,,,4,194794,0,0,0,0,68.6,262,85,0,2,3.1,,0,Fikayo,0.0,18,1,48.5,263,87,False,335.4,188,72,1291,,,50,0,0,0,194794.jpg,3.2,0,0,Tomori,0.5,False,,a,5,8,79.0,259,85,48,0,0,0,0,0.0,9.6,Tomori,3,Chelsea,15.0,52.6831381983629,0.6,3.6,22.483138198362884,0.2,0.6000000000000001,3.5122092132241933,3.6495669371057033,3.557909068517806,3.6016162819951676
122,5,3,197,,,2,209046,0,0,0,0,341.4,104,71,0,3,3.1,,0,Callum,0.0,14,1,89.9,155,83,False,235.2,246,106,849,,,60,0,0,0,209046.jpg,2.4,0,0,Hudson-Odoi,0.5,False,,a,5,8,325.0,107,58,53,0,0,0,0,0.0,8.8,Hudson-Odoi,1,Chelsea,22.083333333333336,59.73109275485898,1.7,8.5,8.275043920230786,2.8,8.399999999999999,2.7048042002200288,2.748881152684309,2.8094210563641324,2.699934743241368
123,2,5,373,,,5,225796,0,0,0,0,428.8,78,15,0,2,3.1,,0,Reece,0.0,23,0,91.8,150,39,False,343.6,186,70,1510,,,50,0,0,0,225796.jpg,2.5,0,0,James,3.8,False,,a,5,8,143.0,206,54,61,0,0,0,0,0.0,12.2,James,1,Chelsea,24.4,87.9949910031882,0.8,4.800000000000002,36.572571469336964,3.4,10.2,3.6063520902945982,3.7483980851959675,3.6969205344099745,3.682653105693798
124,0,0,41,0.0,,1,243568,0,0,0,0,55.3,278,142,0,3,0.0,,0,Billy,0.0,3,0,9.1,346,150,False,31.4,349,147,191,Knee injury - Expected back 07 Nov,2020-08-15T10:00:11.591471Z,45,0,0,0,243568.jpg,1.5,0,0,Gilmour,0.3,False,,i,5,8,5.0,331,155,9,0,0,0,0,0.0,2.0,Gilmour,0,Chelsea,6.0,10.548313819836288,0.0,0.0,2.2483138198362886,0.1,0.30000000000000004,1.7580523033060482,1.7921116318942403,1.7667965776895616,1.7811870962144416
232,3,8,501,0.0,,9,172850,0,0,0,0,545.4,40,6,0,2,0.0,,0,Benjamin,0.0,26,3,130.0,84,15,False,546.0,97,38,2374,Foot injury - Unknown return date,2020-08-15T10:00:11.852853Z,55,0,0,0,172850.jpg,4.2,0,0,Chilwell,3.0,False,,i,5,8,208.0,165,34,114,0,0,0,0,0.0,20.7,Chilwell,3,Chelsea,27.142857142857146,109.7174031835288,0.9,5.4,40.683773882751886,3.5,10.5,4.042220117287904,4.183860459170725,4.128906303228255,4.119655134985394
490,0,0,0,,,0,51090,0,0,0,0,0.0,478,180,0,2,3.5,,0,Thiago,0.0,0,0,0.0,479,180,False,0.0,479,180,0,,,55,0,0,0,51090.jpg,0.0,0,0,Thiago,5.5,False,,a,5,8,0.0,476,180,0,0,0,0,0,0.0,0.0,Thiago Silva,0,Chelsea,,,,,,,,,,,
500,0,0,0,,,0,219847,0,0,0,0,0.0,502,209,0,3,3.9,,0,Kai,0.0,0,0,0.0,502,209,False,0.0,502,209,0,,,85,0,0,0,219847.jpg,0.0,0,0,Havertz,2.5,False,,a,5,8,0.0,502,209,0,0,0,0,0,0.0,0.0,Havertz,0,Chelsea,,,,,,,,,,,
125,1,4,395,0.0,,7,19419,0,0,0,0,40.0,294,103,0,2,0.0,,0,Gary,0.0,35,0,83.4,169,46,False,448.4,138,49,2167,Hamstring injury - Unknown return date,2020-08-15T10:00:11.611500Z,45,0,0,0,19419.jpg,2.8,0,0,Cahill,0.1,False,,i,6,31,342.0,99,13,70,0,0,0,0,0.0,15.6,Cahill,1,Crystal Palace,25.0,73.64070920708845,1.2,7.1999999999999975,26.129499440162817,0.2,0.6000000000000001,2.9456283682835385,3.1431760966986766,3.411356774881641,3.186041507275728
126,0,0,58,,,0,20066,0,0,0,0,0.0,381,21,0,1,1.7,,0,Wayne,0.0,8,0,11.0,342,25,False,110.4,308,25,270,,,45,0,0,0,20066.jpg,2.3,0,16,Hennessey,0.8,False,,a,6,31,0.0,362,14,7,0,0,0,0,0.0,1.6,Hennessey,0,Crystal Palace,3.0434782608695654,10.18098254054156,0.0,0.0,3.1809825405415606,0.0,0.0,3.3451799776065125,3.5155218862322912,3.7564532448258223,3.56638788006607
127,0,0,148,0.0,,0,40784,0,0,0,0,15.9,326,122,0,2,0.0,,0,Mamadou,0.0,21,0,20.2,321,115,False,179.2,276,104,929,Muscle injury - Unknown return date,2020-08-15T10:00:11.633422Z,45,0,0,0,40784.jpg,0.8,1,0,Sakho,0.0,False,,i,6,31,6.0,326,122,11,0,0,0,0,0.0,2.4,Sakho,1,Crystal Palace,13.75,25.671224692089552,0.0,0.0,14.37122469208955,0.1,0.30000000000000004,1.8669981594246945,2.0392425729308483,2.282079478348815,2.0895490854180023
128,0,16,643,,,10,40836,0,0,0,0,0.0,441,43,0,1,2.5,,0,Vicente,0.0,42,0,82.6,171,7,False,827.2,25,7,3150,,,50,1,0,0,40836.jpg,3.9,0,111,Guaita,1.5,False,,a,6,31,0.0,434,39,137,0,0,0,0,0.0,27.4,Guaita,1,Crystal Palace,35.128205128205124,133.7152966492544,0.0,0.0,36.715296649254434,0.0,0.0,3.806493846219651,3.976835754845429,4.217767113438961,4.027701748679208
129,1,4,260,0.0,,3,49413,0,0,0,0,27.7,313,115,0,2,0.0,,0,James,0.0,23,1,53.3,247,79,False,384.0,168,61,1582,Thigh injury - Unknown return date,2020-08-15T10:00:11.660937Z,45,0,0,0,49413.jpg,2.7,0,0,Tomkins,0.0,False,,i,6,31,121.0,221,61,48,0,0,0,0,0.0,10.7,Tomkins,5,Crystal Palace,17.777777777777775,54.392187146596974,1.3,7.8000000000000025,18.580977379671328,0.1,0.30000000000000004,3.0595605269960804,3.2696320883190606,3.5503566239572573,3.3088145380940372
130,4,2,420,,,11,50471,0,0,0,0,486.6,50,39,0,3,1.8,,0,James,0.0,38,0,149.6,61,36,False,586.6,76,24,3091,,,55,0,0,0,50471.jpg,2.5,0,0,McArthur,0.2,False,,a,6,31,421.0,79,42,92,0,0,0,0,0.0,16.7,McArthur,6,Crystal Palace,36.8,101.26049486168246,2.4,12.0,9.615655793979917,2.6,7.8000000000000025,2.751643882110937,2.8411457499994497,2.9483699957123863,2.84006525601057
131,0,0,205,,,2,50472,0,0,0,0,268.3,136,90,0,3,1.0,,0,James,0.0,29,0,61.8,228,111,False,268.8,225,96,1668,,,45,0,0,0,50472.jpg,1.2,0,0,McCarthy,2.2,False,,a,6,31,80.0,257,129,41,0,0,0,0,0.0,9.1,McCarthy,9,Crystal Palace,34.16666666666667,53.127578975388964,0.5,2.5,8.927578975388965,0.9,2.7,1.5549535309869942,1.6108101397480046,1.684335330415623,1.6196239146665823
132,1,1,133,0.0,,5,54861,0,0,0,0,248.3,143,20,0,4,0.0,,0,Christian,0.0,18,2,110.9,111,22,False,231.8,249,26,1252,Foot injury - Unknown return date,2020-09-06T03:00:11.019701Z,55,0,0,0,54861.jpg,1.8,1,0,Benteke,0.9,False,,i,6,31,632.0,46,21,42,0,0,0,0,0.0,7.6,Benteke,4,Crystal Palace,23.33333333333333,57.61120976692564,4.9,19.6,0.0,2.1,6.3000000000000025,2.469051847153956,2.5658417829430227,2.6627864776361987,2.537378169433513
133,2,4,288,,,10,55037,0,0,0,0,162.3,192,119,0,3,1.4,,0,Cheikhou,0.0,36,1,83.5,168,89,False,394.6,163,67,2524,,,50,0,0,0,55037.jpg,2.4,0,0,Kouyaté,0.2,False,,a,6,31,279.0,125,71,85,0,0,0,0,0.0,17.0,Kouyaté,4,Crystal Palace,35.41666666666667,86.07661725224226,1.8,9.0,9.254197718391,0.8,2.4000000000000004,2.4303986047691932,2.5010516245137553,2.5893968843720514,2.5055141275761192
134,1,8,392,,,7,55494,0,0,0,0,117.0,217,58,0,2,1.6,,0,Joel,0.0,36,0,59.5,232,72,False,427.0,150,55,2380,,,45,0,0,0,55494.jpg,2.7,0,0,Ward,1.7,False,,a,6,31,49.0,284,100,77,0,0,0,0,0.0,17.1,Ward,4,Crystal Palace,28.518518518518515,78.91819431348175,0.3,1.7999999999999998,29.8069845465561,0.2,0.6000000000000001,2.767261359044165,2.9449415007799606,3.193222825696316,2.9936494951339028
135,1,4,288,,,6,58786,0,0,0,0,96.5,232,67,0,2,1.6,,0,Martin,0.0,16,0,41.7,278,95,False,305.4,200,76,1547,,,45,0,0,0,58786.jpg,3.4,0,0,Kelly,1.4,False,,a,6,31,15.0,317,118,64,0,0,0,0,0.0,14.2,Kelly,0,Crystal Palace,18.823529411764707,60.6851858159894,0.1,0.6000000000000001,19.673976049063764,0.9,2.7,3.2239004964744367,3.409529329080414,3.665772054149979,3.455899802875107
136,1,2,48,0.0,,0,59125,0,0,0,0,34.5,299,45,0,4,0.0,,0,Connor,0.0,2,1,15.8,330,46,False,59.8,335,44,90,Unknown - Unknown return date,2020-09-06T03:00:11.034332Z,45,0,0,0,59125.jpg,2.5,0,0,Wickham,4.9,False,,i,6,31,64.0,274,46,15,0,0,0,0,0.0,3.3,Wickham,0,Crystal Palace,6.0,15.411209766925635,1.3,5.2,0.0,0.5,1.5,2.5685349611542727,2.665906217879009,2.7634331629907627,2.6372716517358086
137,1,0,221,,,3,60252,0,0,0,0,247.1,144,94,0,3,2.1,,0,Andros,0.0,23,1,61.6,229,112,False,246.4,235,99,1284,,,60,0,0,0,60252.jpg,2.0,0,0,Townsend,0.3,False,,a,6,31,122.0,219,114,48,0,0,0,0,0.0,8.0,Townsend,0,Crystal Palace,24.0,51.982289632564715,0.4,2.0,6.271079865639076,2.0,6.0,2.1659287346901963,2.2375802586301448,2.326925619207409,2.2417491254040516
138,1,9,382,,,7,66975,0,0,0,0,499.1,49,38,0,3,2.1,,0,Luka,0.0,38,3,114.9,105,61,False,460.0,129,48,2510,,,60,0,0,0,66975.jpg,2.6,0,0,Milivojevic,1.0,False,,a,6,31,190.0,174,95,81,0,0,0,0,0.0,13.5,Milivojevic,12,Crystal Palace,31.153846153846153,81.79155382328406,2.5,11.54,8.140344056358416,1.8,5.4,2.625407900500476,2.715407635602574,2.823130544576574,2.7141807307308787
139,2,12,523,0.0,,8,74230,0,0,0,0,516.0,46,8,0,2,0.0,,0,Patrick,0.0,38,3,133.4,78,13,False,531.2,105,42,2507,Shoulder Dislocation - Unknown return date,2020-08-15T10:00:11.682747Z,55,1,0,0,74230.jpg,3.8,0,0,van Aanholt,0.1,False,,i,6,31,285.0,121,21,109,0,0,0,0,0.0,19.8,van Aanholt,0,Crystal Palace,28.684210526315788,107.6225820494065,2.4,13.919999999999998,29.98016251555524,3.1,9.3,3.7519799246582086,3.992909127889195,4.304540644189537,4.023017080549115
140,3,19,443,,,12,80146,0,0,0,0,445.6,67,6,0,4,1.8,,0,Jordan,0.0,45,9,192.4,39,14,False,597.4,74,11,3148,,,60,0,0,0,80146.jpg,3.6,0,0,Ayew,7.4,False,,a,6,31,885.0,31,16,132,0,0,0,0,0.0,22.0,Ayew,6,Crystal Palace,36.66666666666666,120.03362930077692,6.3,25.2,0.0,1.9,5.6999999999999975,3.2736444354757346,3.34712868648021,3.4207304325740466,3.3255187194668476
141,6,4,337,,,9,82403,0,0,0,0,588.0,33,27,0,3,2.4,,0,Wilfried,0.0,46,4,226.4,25,15,False,572.0,81,26,3279,,,70,0,0,0,82403.jpg,3.2,0,0,Zaha,6.8,False,,a,6,31,1103.0,19,8,120,0,0,0,0,0.0,17.1,Zaha,5,Crystal Palace,37.5,123.46582089161488,5.3,26.5,9.798562290061057,3.3,9.9,3.292421890443064,3.4196476958330706,3.5646561964263572,3.407473490826142
142,1,4,148,,,4,86417,0,0,0,0,101.9,227,129,0,3,1.8,,0,Jeffrey,0.0,16,3,60.8,231,114,False,240.0,241,102,1030,,,55,0,0,0,86417.jpg,3.0,0,0,Schlupp,0.1,False,,a,6,31,266.0,131,76,51,0,0,0,0,0.0,9.3,Schlupp,2,Crystal Palace,17.0,46.45322467175332,1.8,9.0,4.442014904827679,1.1,3.3000000000000003,2.7325426277501954,2.8382185241014213,2.9616426591777882,2.832381633785781
143,0,0,67,,,1,141020,0,0,0,0,68.9,259,136,0,3,1.4,,0,Max,0.0,11,0,23.8,311,137,False,68.0,330,141,645,,,50,0,0,0,141020.jpg,1.4,0,0,Meyer,0.1,False,,a,6,31,103.0,233,119,23,0,0,0,0,0.0,4.6,Meyer,1,Crystal Palace,16.42857142857143,31.892703479455317,0.7,3.5,4.292703479455319,0.7,2.1,1.941294994401628,2.013603663747116,2.10360722044973,2.017579279717721
144,0,0,116,,,0,173954,0,0,0,0,47.1,285,146,0,3,1.0,,0,Jairo,0.0,9,0,19.1,324,141,False,117.0,305,130,761,,,45,0,0,0,173954.jpg,1.3,0,0,Riedewald,0.2,False,,a,6,31,27.0,301,146,22,0,0,0,0,0.0,4.9,Riedewald,0,Crystal Palace,16.923076923076927,28.12191528987371,0.1,0.5,4.4219152898737075,0.4,1.2000000000000002,1.6617495398561737,1.7130944665660106,1.7821007613852338,1.723235019657706
145,0,0,0,0.0,,0,232423,0,0,0,0,0.0,374,142,0,2,0.0,,0,Nathan,0.0,0,0,0.0,393,143,False,0.0,393,143,0,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,0,0,0,232423.jpg,0.0,0,0,Ferguson,4.5,False,,i,6,31,0.0,354,136,0,0,0,0,0,0.0,0.0,Ferguson,0,Crystal Palace,,,,,,,,,,,
146,0,0,23,,,0,244723,0,0,0,0,58.7,272,91,0,2,1.0,,0,Tyrick,0.0,4,0,9.7,344,124,False,36.4,346,126,193,,,40,0,0,0,244723.jpg,1.0,0,0,Mitchell,7.8,False,,a,6,31,2.0,334,127,4,0,0,0,0,0.0,1.0,Mitchell,1,Crystal Palace,4.0,8.780719910426049,0.0,0.0,4.180719910426051,0.2,0.6000000000000001,2.1951799776065126,2.378601607284868,2.632633600296396,2.425621166860605
147,0,0,7,,,0,466955,0,0,0,0,21.0,321,153,0,3,1.0,,0,Brandon,0.0,0,0,2.9,364,154,False,6.4,371,157,13,,,45,0,0,0,466955.jpg,1.0,0,0,Pierrick,0.1,False,,a,6,31,2.0,336,157,2,0,0,0,0,0.0,0.4,Pierrick,0,Crystal Palace,2.0,,,,0.5225899888032564,,,,,,
486,1,3,253,,,5,19188,0,0,0,0,58.3,274,92,0,2,1.6,,0,Scott,0.0,14,0,48.6,262,86,False,250.2,233,90,1264,,,45,0,0,0,19188.jpg,3.2,0,0,Dann,0.2,False,,a,6,31,177.0,186,43,51,0,0,0,0,0.0,11.3,Dann,0,Crystal Palace,15.9375,49.26876566002944,0.4,2.4000000000000004,16.657555893103794,0.5,1.5,3.09137353160969,3.2830533381094766,3.545356712067269,3.3276443646830765
489,0,0,0,75.0,,0,232413,0,0,0,0,0.0,498,205,0,3,1.6,,0,Eberechi,0.0,0,0,0.0,498,205,False,0.0,498,205,0,Groin Injury - 75% chance of playing,2020-09-06T03:00:11.308404Z,60,0,0,0,232413.jpg,0.0,0,0,Eze,1.5,False,,d,6,31,0.0,498,205,0,0,0,0,0,0.0,0.0,Eze,0,Crystal Palace,,,,,,,,,,,
148,4,1,186,,,4,20467,0,0,0,0,289.1,125,83,0,3,1.6,,0,Theo,0.0,19,2,103.7,127,69,False,225.0,254,109,1281,,,60,0,0,0,20467.jpg,2.5,0,0,Walcott,0.3,False,,a,7,11,521.0,63,32,63,0,0,0,0,0.0,10.5,Walcott,1,Everton,25.2,69.00285970673485,2.7,13.5,7.258020639032275,2.8,8.399999999999999,2.738208718521224,2.732922140669763,2.521171668623627,2.7172347368324563
149,0,2,202,,,2,41823,0,0,0,0,146.7,204,124,0,3,0.9,,0,Fabian,0.0,24,0,35.4,289,129,False,183.0,275,119,1187,,,50,0,0,0,41823.jpg,1.5,1,0,Delph,0.1,False,,a,7,11,24.0,307,149,24,0,0,0,0,0.0,4.8,Delph,3,Everton,16.0,22.00826707240145,0.1,0.5,4.6082670724014445,0.3,0.8999999999999999,1.3755166920250903,1.3679651651345313,1.2719688428600866,1.365965557653806
150,4,7,397,,,6,55422,0,0,0,0,765.1,21,18,0,3,1.9,,0,Gylfi,0.0,45,2,170.5,48,27,False,454.6,132,51,2555,,,70,0,0,0,55422.jpg,2.7,0,0,Sigurdsson,2.5,False,,a,7,11,484.0,67,36,95,0,0,0,0,0.0,13.6,Sigurdsson,3,Everton,35.18518518518517,111.8987597130298,4.2,20.52,10.133920645327253,3.8,11.4,3.1802805392124265,3.175104528134469,2.957703349322326,3.1587489346587225
151,0,0,0,,,0,57513,0,0,0,0,0.0,389,26,0,1,1.2,,0,Jonas,0.0,0,0,0.0,403,40,False,0.0,403,40,0,,,45,0,0,0,57513.jpg,0.0,0,0,Lössl,0.2,False,,a,7,11,0.0,371,20,0,0,0,0,0,0.0,0.0,Lössl,0,Everton,,,,,,,,,,,
152,1,2,325,,,5,59949,0,0,0,0,149.0,202,52,0,2,1.6,,0,Seamus,0.0,29,0,64.6,218,67,False,321.2,195,75,1833,,,50,0,0,0,59949.jpg,2.0,1,0,Coleman,0.6,False,,a,7,11,175.0,189,45,55,0,0,0,0,0.0,11.0,Coleman,3,Everton,27.5,70.09304588968557,0.7,4.199999999999998,31.68183612275993,0.5,1.5,2.5488380323522017,2.51821829676355,2.1553721854984804,2.5127195505400266
153,0,1,86,0.0,,2,66838,0,0,0,0,63.4,268,42,0,4,0.0,,0,Cenk,0.0,6,2,37.7,283,40,False,89.0,322,39,462,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,60,0,0,0,66838.jpg,2.4,0,0,Tosun,0.0,False,,i,7,11,229.0,150,38,24,0,0,0,0,0.0,4.0,Tosun,0,Everton,10.0,19.1,0.7,2.8,0.0,0.1,0.30000000000000004,1.91,1.9108983895350815,1.8649846338602172,1.9054691402262411
154,2,6,237,,,9,100649,0,0,0,0,349.1,101,68,0,3,1.6,,0,Bernard,0.0,12,3,89.8,157,85,False,315.0,197,82,1269,,,60,0,0,0,100649.jpg,2.7,0,0,Anício Caldeira Duarte,0.2,False,,a,7,11,236.0,146,84,72,0,0,0,0,0.0,12.0,Bernard,2,Everton,26.666666666666664,62.60286465452035,1.1,5.5,7.680445120669074,2.0,6.0,2.3476074245445133,2.3410520957271297,2.194143342764831,2.333032151311198
155,8,16,646,,,9,101188,0,0,0,0,1112.0,7,2,0,2,2.4,,0,Lucas,0.0,49,0,215.0,28,3,False,743.0,39,13,3031,,,60,1,0,0,101188.jpg,3.4,0,0,Digne,6.8,False,,a,7,11,293.0,119,20,120,0,0,0,0,0.0,20.0,Digne,6,Everton,35.29411764705883,132.4508581860061,1.5,9.0,40.661180050600976,5.7,17.1,3.752774315270172,3.723696990688305,3.2820232892183983,3.708876971714457
156,0,9,490,,,7,106611,0,0,0,0,80.0,244,76,0,2,1.6,,0,Michael,0.0,42,2,95.2,146,38,False,666.4,54,21,2556,,,50,1,0,0,106611.jpg,2.9,0,0,Keane,1.4,False,,a,7,11,204.0,169,35,90,0,0,0,0,0.0,18.0,Keane,3,Everton,31.03448275862069,97.45379625139051,1.6,9.6,35.75379625139053,0.7,2.1,3.140177879211472,3.1100500184797104,2.7220657893715408,3.1015787184557166
157,0,5,626,,,9,111234,0,0,0,0,13.0,330,5,0,1,2.0,,0,Jordan,0.0,56,0,76.7,179,8,False,755.6,35,8,3420,,,50,0,0,0,111234.jpg,3.1,0,94,Pickford,3.9,False,,a,7,11,0.0,450,45,117,0,0,0,0,0.0,23.4,Pickford,2,Everton,37.74193548387097,124.78122963475555,0.0,0.0,43.48122963475557,0.1,0.30000000000000004,3.3061693322029253,3.274971949504379,2.9416474958658796,3.272964105667493
158,1,3,184,,,5,120250,0,0,0,0,179.4,182,115,0,3,1.3,,0,André Filipe,0.0,20,0,36.4,286,127,False,156.6,287,124,1457,,,55,0,0,0,120250.jpg,2.1,0,0,Tavares Gomes,0.4,False,,a,7,11,33.0,298,144,39,0,0,0,0,0.0,7.1,André Gomes,6,Everton,18.57142857142857,40.460091190248754,0.2,1.0,5.348881423323106,0.8,2.4000000000000004,2.1786202948595483,2.1713457528318525,2.0611936386402814,2.16767223908159
159,0,2,227,,,4,153133,0,0,0,0,383.7,92,64,0,3,1.6,,0,Alex,0.0,30,1,95.9,145,78,False,246.4,236,100,1591,,,60,0,0,0,153133.jpg,2.1,0,0,Iwobi,0.2,False,,a,7,11,329.0,104,57,52,0,0,0,0,0.0,8.7,Iwobi,0,Everton,24.76190476190476,68.53184189776414,2.3,11.5,7.131841897764139,2.3,6.9,2.767632076640476,2.761980431837444,2.5688873396525698,2.748499241916373
160,0,0,0,,,0,153673,0,0,0,0,0.0,415,161,0,2,1.1,,0,Jonjoe,0.0,0,0,0.0,424,161,False,0.0,424,161,0,,,45,0,0,0,153673.jpg,0.0,0,0,Kenny,0.2,False,,a,7,11,0.0,401,157,0,0,0,0,0,0.0,0.0,Kenny,0,Everton,,,,,,,,,,,
161,0,0,14,0.0,,1,160987,0,0,0,0,6.3,341,158,0,3,0.0,,0,Jean-Philippe,0.0,0,0,2.6,368,155,False,20.0,358,150,135,Achilles injury - Unknown return date,2020-08-15T10:00:11.729677Z,50,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.0,False,,i,7,11,0.0,456,183,4,0,0,0,0,0.0,0.8,Gbamin,0,Everton,2.0,3.576033384050181,0.0,0.0,0.5760333840501806,0.0,0.0,1.7880166920250904,1.7802115874431776,1.6971747929801866,1.7797444293641411
162,1,8,419,,,5,164511,0,0,0,0,87.2,238,72,0,2,2.0,,0,Yerry,0.0,37,2,104.4,124,31,False,535.4,103,41,2281,,,55,1,0,0,164511.jpg,2.7,0,0,Mina,0.8,False,,a,7,11,422.0,78,6,78,0,0,0,0,0.0,14.2,Mina,3,Everton,28.88888888888889,90.7931386231583,2.2,13.2,33.281928856232646,0.2,0.6000000000000001,3.1428394138785567,3.1130033625516154,2.710105707592726,3.1027685669084466
163,1,3,233,,,5,173807,0,0,0,0,122.6,214,125,0,3,1.3,,0,Tom,0.0,34,1,65.5,214,106,False,270.4,222,94,2020,,,55,0,0,0,173807.jpg,2.0,0,0,Davies,0.2,False,,a,7,11,262.0,133,78,59,0,0,0,0,0.0,10.7,Davies,8,Everton,29.5,65.60770218166579,1.9,9.5,8.496492414740164,0.3,0.8999999999999999,2.2239899044632474,2.217206478521559,2.0819550247891754,2.2105649964608993
